c_Cod;d_Inizio;d_Fine;v_Descrizione;b_Bacino;c_CodiceRegione;c_CodAslTerritoriale;c_Provincia;c_ComuneFiscale;c_Regione
001113;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;GERMAGNANO;NULL;010;106;TO;D983 ;150
001113;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;GERMAGNANO;NULL;010;204;TO;D983 ;150
001114;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;GIAGLIONE;NULL;010;105;TO;E009 ;150
001114;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;GIAGLIONE;NULL;010;203;TO;E009 ;150
001115;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;GIAVENO;NULL;010;105;TO;E020 ;150
001115;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;GIAVENO;NULL;010;203;TO;E020 ;150
001116;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;GIVOLETTO;NULL;010;106;TO;E067 ;150
001116;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;GIVOLETTO;NULL;010;203;TO;E067 ;150
001117;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;GRAVERE;NULL;010;105;TO;E154 ;150
001117;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;GRAVERE;NULL;010;203;TO;E154 ;150
001118;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;GROSCAVALLO;NULL;010;106;TO;E199 ;150
001118;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;GROSCAVALLO;NULL;010;204;TO;E199 ;150
001119;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;GROSSO;NULL;010;106;TO;E203 ;150
001119;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;GROSSO;NULL;010;204;TO;E203 ;150
001120;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;GRUGLIASCO;NULL;010;105;TO;E216 ;150
001120;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;GRUGLIASCO;NULL;010;203;TO;E216 ;150
001121;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;INGRIA;NULL;010;109;TO;E301 ;150
001121;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;INGRIA;NULL;010;204;TO;E301 ;150
001122;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;INVERSO PINASCA;NULL;010;110;TO;E311 ;150
001122;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;INVERSO PINASCA;NULL;010;203;TO;E311 ;150
001123;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;ISOLABELLA;NULL;010;108;TO;E345 ;150
001123;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;ISOLABELLA;NULL;010;205;TO;E345 ;150
001124;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;ISSIGLIO;NULL;010;109;TO;E368 ;150
001124;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;ISSIGLIO;NULL;010;204;TO;E368 ;150
001125;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;IVREA;NULL;010;109;TO;E379 ;150
001125;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;IVREA;NULL;010;204;TO;E379 ;150
001126;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;LA CASSA;NULL;010;106;TO;E394 ;150
001126;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;LA CASSA;NULL;010;203;TO;E394 ;150
001127;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;LA LOGGIA;NULL;010;108;TO;E423 ;150
001127;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;LA LOGGIA;NULL;010;205;TO;E423 ;150
001128;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;LANZO TORINESE;NULL;010;106;TO;E445 ;150
001128;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;LANZO TORINESE;NULL;010;204;TO;E445 ;150
001129;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;LAURIANO;NULL;010;107;TO;E484 ;150
001129;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;LAURIANO;NULL;010;204;TO;E484 ;150
001130;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;LEINI;NULL;010;107;TO;E518 ;150
001130;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;LEINI;NULL;010;204;TO;E518 ;150
001131;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;LEMIE;NULL;010;106;TO;E520 ;150
001131;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;LEMIE;NULL;010;204;TO;E520 ;150
001132;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;LESSOLO;NULL;010;109;TO;E551 ;150
001132;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;LESSOLO;NULL;010;204;TO;E551 ;150
001133;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;LEVONE;NULL;010;106;TO;E566 ;150
001133;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;LEVONE;NULL;010;204;TO;E566 ;150
001134;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;LOCANA;NULL;010;109;TO;E635 ;150
001134;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;LOCANA;NULL;010;204;TO;E635 ;150
001135;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;LOMBARDORE;NULL;010;107;TO;E660 ;150
001135;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;LOMBARDORE;NULL;010;204;TO;E660 ;150
001136;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;LOMBRIASCO;NULL;010;108;TO;E661 ;150
001136;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;LOMBRIASCO;NULL;010;205;TO;E661 ;150
001137;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;LORANZE';NULL;010;109;TO;E683 ;150
001137;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;LORANZE';NULL;010;204;TO;E683 ;150
001138;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;LUGNACCO;NULL;010;109;TO;E727 ;150
001138;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;LUGNACCO;NULL;010;204;TO;E727 ;150
001139;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;LUSERNA SAN GIOVANNI;NULL;010;110;TO;E758 ;150
001139;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;LUSERNA SAN GIOVANNI;NULL;010;203;TO;E758 ;150
001140;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;LUSERNETTA;NULL;010;110;TO;E759 ;150
001140;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;LUSERNETTA;NULL;010;203;TO;E759 ;150
001141;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;LUSIGLIE';NULL;010;109;TO;E763 ;150
001141;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;LUSIGLIE';NULL;010;204;TO;E763 ;150
001142;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MACELLO;NULL;010;110;TO;E782 ;150
001142;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MACELLO;NULL;010;203;TO;E782 ;150
001143;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MAGLIONE;NULL;010;109;TO;E817 ;150
001143;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MAGLIONE;NULL;010;204;TO;E817 ;150
001144;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MARENTINO;NULL;010;108;TO;E941 ;150
001144;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MARENTINO;NULL;010;205;TO;E941 ;150
001145;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MASSELLO;NULL;010;110;TO;F041 ;150
001145;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MASSELLO;NULL;010;203;TO;F041 ;150
001146;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MATHI;NULL;010;106;TO;F053 ;150
001146;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MATHI;NULL;010;204;TO;F053 ;150
001147;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MATTIE;NULL;010;105;TO;F058 ;150
001147;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MATTIE;NULL;010;203;TO;F058 ;150
001148;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MAZZE';NULL;010;109;TO;F067 ;150
001148;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MAZZE';NULL;010;204;TO;F067 ;150
001149;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MEANA DI SUSA;NULL;010;105;TO;F074 ;150
001149;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MEANA DI SUSA;NULL;010;203;TO;F074 ;150
001150;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MERCENASCO;NULL;010;109;TO;F140 ;150
001150;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MERCENASCO;NULL;010;204;TO;F140 ;150
001151;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MEUGLIANO;NULL;010;109;TO;F164 ;150
001151;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MEUGLIANO;NULL;010;204;TO;F164 ;150
001152;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MEZZENILE;NULL;010;106;TO;F182 ;150
001152;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MEZZENILE;NULL;010;204;TO;F182 ;150
001153;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MOMBELLO DI TORINO;NULL;010;108;TO;F315 ;150
001153;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MOMBELLO DI TORINO;NULL;010;205;TO;F315 ;150
001154;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MOMPANTERO;NULL;010;105;TO;F318 ;150
001154;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MOMPANTERO;NULL;010;203;TO;F318 ;150
001155;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MONASTERO DI LANZO;NULL;010;106;TO;F327 ;150
001155;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONASTERO DI LANZO;NULL;010;204;TO;F327 ;150
001156;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MONCALIERI;NULL;010;108;TO;F335 ;150
001156;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONCALIERI;NULL;010;205;TO;F335 ;150
001157;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MONCENISIO;NULL;010;105;TO;D553 ;150
001157;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONCENISIO;NULL;010;203;TO;D553 ;150
001158;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MONTALDO TORINESE;NULL;010;108;TO;F407 ;150
001158;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONTALDO TORINESE;NULL;010;205;TO;F407 ;150
001159;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MONTALENGHE;NULL;010;109;TO;F411 ;150
001159;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONTALENGHE;NULL;010;204;TO;F411 ;150
001160;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MONTALTO DORA;NULL;010;109;TO;F420 ;150
001160;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONTALTO DORA;NULL;010;204;TO;F420 ;150
001161;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MONTANARO;NULL;010;107;TO;F422 ;150
001161;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONTANARO;NULL;010;204;TO;F422 ;150
001162;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MONTEU DA PO;NULL;010;107;TO;F651 ;150
001162;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MONTEU DA PO;NULL;010;204;TO;F651 ;150
001163;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;MORIONDO TORINESE;NULL;010;108;TO;F733 ;150
001163;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;MORIONDO TORINESE;NULL;010;205;TO;F733 ;150
001164;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;NICHELINO;NULL;010;108;TO;F889 ;150
001164;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;NICHELINO;NULL;010;205;TO;F889 ;150
001165;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;NOASCA;NULL;010;109;TO;F906 ;150
001165;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;NOASCA;NULL;010;204;TO;F906 ;150
001166;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;NOLE;NULL;010;106;TO;F925 ;150
001166;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;NOLE;NULL;010;204;TO;F925 ;150
001167;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;NOMAGLIO;NULL;010;109;TO;F927 ;150
001167;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;NOMAGLIO;NULL;010;204;TO;F927 ;150
001168;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;NONE;NULL;010;108;TO;F931 ;150
001168;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;NONE;NULL;010;205;TO;F931 ;150
001169;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;NOVALESA;NULL;010;105;TO;F948 ;150
001169;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;NOVALESA;NULL;010;203;TO;F948 ;150
001170;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;OGLIANICO;NULL;010;109;TO;G010 ;150
001170;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;OGLIANICO;NULL;010;204;TO;G010 ;150
001171;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;ORBASSANO;NULL;010;105;TO;G087 ;150
001171;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;ORBASSANO;NULL;010;203;TO;G087 ;150
001172;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;ORIO CANAVESE;NULL;010;109;TO;G109 ;150
001172;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;ORIO CANAVESE;NULL;010;204;TO;G109 ;150
001173;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;OSASCO;NULL;010;110;TO;G151 ;150
001173;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;OSASCO;NULL;010;203;TO;G151 ;150
001174;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;OSASIO;NULL;010;108;TO;G152 ;150
001174;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;OSASIO;NULL;010;205;TO;G152 ;150
001175;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;OULX;NULL;010;105;TO;G196 ;150
001175;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;OULX;NULL;010;203;TO;G196 ;150
001176;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;OZEGNA;NULL;010;109;TO;G202 ;150
001176;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;OZEGNA;NULL;010;204;TO;G202 ;150
001177;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PALAZZO CANAVESE;NULL;010;109;TO;G262 ;150
001177;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PALAZZO CANAVESE;NULL;010;204;TO;G262 ;150
001178;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PANCALIERI;NULL;010;108;TO;G303 ;150
001178;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PANCALIERI;NULL;010;205;TO;G303 ;150
001179;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PARELLA;NULL;010;109;TO;G330 ;150
001179;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PARELLA;NULL;010;204;TO;G330 ;150
001180;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PAVAROLO;NULL;010;108;TO;G387 ;150
001180;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PAVAROLO;NULL;010;205;TO;G387 ;150
001181;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PAVONE CANAVESE;NULL;010;109;TO;G392 ;150
001181;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PAVONE CANAVESE;NULL;010;204;TO;G392 ;150
001182;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PECCO;NULL;010;109;TO;G396 ;150
001182;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PECCO;NULL;010;204;TO;G396 ;150
001183;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PECETTO TORINESE;NULL;010;108;TO;G398 ;150
001183;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PECETTO TORINESE;NULL;010;205;TO;G398 ;150
001184;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PEROSA ARGENTINA;NULL;010;110;TO;G463 ;150
001184;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PEROSA ARGENTINA;NULL;010;203;TO;G463 ;150
001185;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PEROSA CANAVESE;NULL;010;109;TO;G462 ;150
001185;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PEROSA CANAVESE;NULL;010;204;TO;G462 ;150
001186;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PERRERO;NULL;010;110;TO;G465 ;150
001186;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PERRERO;NULL;010;203;TO;G465 ;150
001187;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PERTUSIO;NULL;010;109;TO;G477 ;150
001187;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PERTUSIO;NULL;010;204;TO;G477 ;150
001188;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PESSINETTO;NULL;010;106;TO;G505 ;150
001188;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PESSINETTO;NULL;010;204;TO;G505 ;150
001189;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PIANEZZA;NULL;010;106;TO;G559 ;150
001189;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PIANEZZA;NULL;010;203;TO;G559 ;150
001190;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PINASCA;NULL;010;110;TO;G672 ;150
001190;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PINASCA;NULL;010;203;TO;G672 ;150
001191;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PINEROLO;NULL;010;110;TO;G674 ;150
001191;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PINEROLO;NULL;010;203;TO;G674 ;150
001192;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PINO TORINESE;NULL;010;108;TO;G678 ;150
001192;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PINO TORINESE;NULL;010;205;TO;G678 ;150
001193;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PIOBESI TORINESE;NULL;010;108;TO;G684 ;150
001193;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PIOBESI TORINESE;NULL;010;205;TO;G684 ;150
001194;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PIOSSASCO;NULL;010;105;TO;G691 ;150
001194;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PIOSSASCO;NULL;010;203;TO;G691 ;150
001195;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PISCINA;NULL;010;110;TO;G705 ;150
001195;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PISCINA;NULL;010;203;TO;G705 ;150
001196;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PIVERONE;NULL;010;109;TO;G719 ;150
001196;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PIVERONE;NULL;010;204;TO;G719 ;150
001197;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;POIRINO;NULL;010;108;TO;G777 ;150
001197;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;POIRINO;NULL;010;205;TO;G777 ;150
001198;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;POMARETTO;NULL;010;110;TO;G805 ;150
001198;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;POMARETTO;NULL;010;203;TO;G805 ;150
001199;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PONT-CANAVESE;NULL;010;109;TO;G826 ;150
001199;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PONT-CANAVESE;NULL;010;204;TO;G826 ;150
001200;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PORTE;NULL;010;110;TO;G900 ;150
001200;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PORTE;NULL;010;203;TO;G900 ;150
001201;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PRAGELATO;NULL;010;110;TO;G973 ;150
001201;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PRAGELATO;NULL;010;203;TO;G973 ;150
001202;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PRALI;NULL;010;110;TO;G978 ;150
001202;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PRALI;NULL;010;203;TO;G978 ;150
001203;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PRALORMO;NULL;010;108;TO;G979 ;150
001203;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PRALORMO;NULL;010;205;TO;G979 ;150
001204;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PRAMOLLO;NULL;010;110;TO;G982 ;150
001204;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PRAMOLLO;NULL;010;203;TO;G982 ;150
001205;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PRAROSTINO;NULL;010;110;TO;G986 ;150
001205;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PRAROSTINO;NULL;010;203;TO;G986 ;150
001206;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PRASCORSANO;NULL;010;109;TO;G988 ;150
001206;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PRASCORSANO;NULL;010;204;TO;G988 ;150
001207;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;PRATIGLIONE;NULL;010;109;TO;G997 ;150
001207;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;PRATIGLIONE;NULL;010;204;TO;G997 ;150
001208;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;QUAGLIUZZO;NULL;010;109;TO;H100 ;150
001208;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;QUAGLIUZZO;NULL;010;204;TO;H100 ;150
001209;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;QUASSOLO;NULL;010;109;TO;H120 ;150
001209;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;QUASSOLO;NULL;010;204;TO;H120 ;150
001210;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;QUINCINETTO;NULL;010;109;TO;H127 ;150
001210;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;QUINCINETTO;NULL;010;204;TO;H127 ;150
001211;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;REANO;NULL;010;105;TO;H207 ;150
001211;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;REANO;NULL;010;203;TO;H207 ;150
001212;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;RIBORDONE;NULL;010;109;TO;H270 ;150
001212;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;RIBORDONE;NULL;010;204;TO;H270 ;150
001213;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;RIVALBA;NULL;010;107;TO;H333 ;150
001213;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;RIVALBA;NULL;010;204;TO;H333 ;150
001214;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;RIVALTA DI TORINO;NULL;010;105;TO;H335 ;150
001214;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;RIVALTA DI TORINO;NULL;010;203;TO;H335 ;150
001215;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;RIVA PRESSO CHIERI;NULL;010;108;TO;H337 ;150
001215;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;RIVA PRESSO CHIERI;NULL;010;205;TO;H337 ;150
001216;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;RIVARA;NULL;010;109;TO;H338 ;150
001216;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;RIVARA;NULL;010;204;TO;H338 ;150
001217;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;RIVAROLO CANAVESE;NULL;010;109;TO;H340 ;150
001217;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;RIVAROLO CANAVESE;NULL;010;204;TO;H340 ;150
001218;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;RIVAROSSA;NULL;010;109;TO;H344 ;150
001218;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;RIVAROSSA;NULL;010;204;TO;H344 ;150
001219;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;RIVOLI;NULL;010;105;TO;H355 ;150
001219;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;RIVOLI;NULL;010;203;TO;H355 ;150
001220;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;ROBASSOMERO;NULL;010;106;TO;H367 ;150
001220;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROBASSOMERO;NULL;010;204;TO;H367 ;150
001221;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;ROCCA CANAVESE;NULL;010;106;TO;H386 ;150
001221;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROCCA CANAVESE;NULL;010;204;TO;H386 ;150
001222;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;ROLETTO;NULL;010;110;TO;H498 ;150
001222;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROLETTO;NULL;010;203;TO;H498 ;150
001223;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;ROMANO CANAVESE;NULL;010;109;TO;H511 ;150
001223;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROMANO CANAVESE;NULL;010;204;TO;H511 ;150
001224;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;RONCO CANAVESE;NULL;010;109;TO;H539 ;150
001224;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;RONCO CANAVESE;NULL;010;204;TO;H539 ;150
001225;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;RONDISSONE;NULL;010;107;TO;H547 ;150
001225;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;RONDISSONE;NULL;010;204;TO;H547 ;150
001226;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;RORA';NULL;010;110;TO;H554 ;150
001226;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;RORA';NULL;010;203;TO;H554 ;150
001227;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;ROURE;NULL;010;110;TO;H555 ;150
001227;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROURE;NULL;010;203;TO;H555 ;150
001228;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;ROSTA;NULL;010;105;TO;H583 ;150
001228;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;ROSTA;NULL;010;203;TO;H583 ;150
001229;1880-01-01 00:00:00.000;2007-12-31 00:00:00.000;RUBIANA;NULL;010;105;TO;H627 ;150
001229;2008-01-01 00:00:00.000;2050-01-01 00:00:00.000;RUBIANA;NULL;010;203;TO;H627 ;150
